Date,SpCond_uS_cm,HDO__Sat,,
2016-12-22T13:15:00Z,364.5,86.9,0,0
2016-12-22T13:30:00Z,364.1,87.1,0,0
2016-12-22T13:45:00Z,363.2,87.3,0,0
2016-12-22T14:00:00Z,362.4,87.5,0,0
2016-12-22T14:15:00Z,362.3,87.5,0,0
2016-12-22T14:30:00Z,360.6,87.9,0,0
2016-12-22T14:45:00Z,360.7,88.2,0,0
2016-12-22T15:00:00Z,359.4,88.4,0,0
2016-12-22T15:15:00Z,358.4,88.7,0,0
2016-12-22T15:30:00Z,358.7,89,0,0
2016-12-22T15:45:00Z,357.7,89.2,0,0
2016-12-22T16:00:00Z,356.9,89.2,0,0
2016-12-22T16:15:00Z,356,89.2,0,0
2016-12-22T16:30:00Z,355.4,89,0,0
2016-12-22T16:45:00Z,354.6,88.8,0,0
2016-12-22T17:00:00Z,354.2,88.8,0,0
2016-12-22T17:15:00Z,354.1,88.8,0,0
2016-12-22T17:30:00Z,353.4,88.9,0,0
2016-12-22T17:45:00Z,353,89.2,0,0
2016-12-22T18:00:00Z,351.7,89.3,0,0
2016-12-22T18:15:00Z,351,89.4,0,0
2016-12-22T18:30:00Z,350.6,89.2,0,0
2016-12-22T18:45:00Z,350.4,89.1,0,0
2016-12-22T19:00:00Z,349.6,89,0,0
2016-12-22T19:15:00Z,349.2,88.9,0,0
2016-12-22T19:30:00Z,349.4,88.8,0,0
2016-12-22T19:45:00Z,348.5,88.6,0,0
2016-12-22T20:00:00Z,348.2,88.5,0,0
2016-12-22T20:15:00Z,347.8,88.3,0,0
2016-12-22T20:30:00Z,347.9,88.2,0,0
2016-12-22T20:45:00Z,347.3,88.2,0,0
2016-12-22T21:00:00Z,346.9,88.1,0,0
2016-12-22T21:15:00Z,346.4,87.9,0,0
2016-12-22T21:30:00Z,345.9,87.5,0,0
2016-12-22T21:45:00Z,345.4,86.9,0,0
2016-12-22T22:00:00Z,345.4,86.5,0,0
2016-12-22T22:15:00Z,344.5,86.3,0,0
2016-12-22T22:30:00Z,344.5,86.1,0,0
2016-12-22T22:45:00Z,343.9,86,0,0
2016-12-22T23:00:00Z,343.9,86,0,0
2016-12-22T23:15:00Z,343,86,0,0
2016-12-22T23:30:00Z,342.2,86,0,0
2016-12-22T23:45:00Z,342.1,86,0,0
2016-12-23T00:00:00Z,342.2,85.9,0,0
2016-12-23T00:15:00Z,341.6,86,0,0
2016-12-23T00:30:00Z,340.8,86,0,0
2016-12-23T00:45:00Z,339.6,86,0,0
2016-12-23T01:00:00Z,340.2,85.9,0,0
2016-12-23T01:15:00Z,340.2,85.9,0,0
2016-12-23T01:30:00Z,338,85.9,0,0
2016-12-23T01:45:00Z,338.6,86,0,0
2016-12-23T02:00:00Z,336.6,85.9,0,0
2016-12-23T02:15:00Z,338.5,85.9,0,0
2016-12-23T02:30:00Z,338,86,0,0
2016-12-23T02:45:00Z,336.5,85.9,0,0
2016-12-23T03:00:00Z,332.5,85.9,0,0
2016-12-23T03:15:00Z,328.5,85.9,0,0
2016-12-23T03:30:00Z,329.2,85.9,0,0
2016-12-23T03:45:00Z,334.7,86,0,0
2016-12-23T04:00:00Z,336.6,86,0,0
2016-12-23T04:15:00Z,332.7,85.9,0,0
2016-12-23T04:30:00Z,332.9,85.9,0,0
2016-12-23T04:45:00Z,334.6,85.9,0,0
2016-12-23T05:00:00Z,336,85.9,0,0
2016-12-23T05:15:00Z,331.5,86,0,0
2016-12-23T05:30:00Z,335.3,86,0,0
2016-12-23T05:45:00Z,335.1,86,0,0
2016-12-23T06:00:00Z,334.9,86,0,0
2016-12-23T06:15:00Z,334.8,86,0,0
2016-12-23T06:30:00Z,336,86,0,0
2016-12-23T06:45:00Z,335.6,86,0,0
2016-12-23T07:00:00Z,335.9,86,0,0
2016-12-23T07:15:00Z,336.7,86,0,0
2016-12-23T07:30:00Z,336,86,0,0
2016-12-23T07:45:00Z,334.5,86,0,0
2016-12-23T08:00:00Z,334.6,86,0,0
2016-12-23T08:15:00Z,335.6,86,0,0
2016-12-23T08:30:00Z,335,86,0,0
2016-12-23T08:45:00Z,335.5,86,0,0
2016-12-23T09:00:00Z,334.6,86,0,0
2016-12-23T09:15:00Z,334.9,86.1,0,0
2016-12-23T09:30:00Z,336.5,86.1,0,0
2016-12-23T09:45:00Z,334.2,86,0,0
2016-12-23T10:00:00Z,336.1,86.1,0,0
2016-12-23T10:15:00Z,331.9,86,0,0
2016-12-23T10:30:00Z,334.3,86,0,0
2016-12-23T10:45:00Z,336,86.1,0,0
2016-12-23T11:00:00Z,335.8,86.1,0,0
2016-12-23T11:15:00Z,335.3,86,0,0
2016-12-23T11:30:00Z,335.1,86,0,0
2016-12-23T11:45:00Z,334.9,86,0,0
2016-12-23T12:00:00Z,335,86.1,0,0
2016-12-23T12:15:00Z,334.7,86,0,0
2016-12-23T12:30:00Z,335,86.1,0,0
2016-12-23T12:45:00Z,334.9,86.1,0,0
2016-12-23T13:00:00Z,334.9,86.4,0,0
2016-12-23T13:15:00Z,333.9,86.6,0,0
2016-12-23T13:30:00Z,334.2,86.9,0,0
2016-12-23T13:45:00Z,333.6,87.3,0,0
2016-12-23T14:00:00Z,333.9,87.7,0,0
2016-12-23T14:15:00Z,333.4,88.1,0,0
2016-12-23T14:30:00Z,333.2,88.3,0,0
2016-12-23T14:45:00Z,333,88.5,0,0
2016-12-23T15:00:00Z,332.8,89,0,0
2016-12-23T15:15:00Z,332.3,89.2,0,0
2016-12-23T15:30:00Z,332.1,89.4,0,0
2016-12-23T15:45:00Z,331.8,89.4,0,0
2016-12-23T16:00:00Z,331.7,89.4,0,0
2016-12-23T16:15:00Z,331.7,89.5,0,0
2016-12-23T16:30:00Z,331.6,89.5,0,0
2016-12-23T16:45:00Z,331.5,89.5,0,0
2016-12-23T17:00:00Z,331.8,89.5,0,0
2016-12-23T17:15:00Z,331.5,89.5,0,0
2016-12-23T17:30:00Z,330.8,89.5,0,0
2016-12-23T17:45:00Z,330.6,89.6,0,0
2016-12-23T18:00:00Z,330.8,89.6,0,0
2016-12-23T18:15:00Z,330.4,89.6,0,0
2016-12-23T18:30:00Z,330.7,89.6,0,0
2016-12-23T18:45:00Z,330.9,89.7,0,0
2016-12-23T19:00:00Z,330.8,89.6,0,0
2016-12-23T19:15:00Z,331,89.6,0,0
2016-12-23T19:30:00Z,331,89.5,0,0
2016-12-23T19:45:00Z,331.2,89.4,0,0
2016-12-23T20:00:00Z,331,89.3,0,0
2016-12-23T20:15:00Z,331.1,89.2,0,0
2016-12-23T20:30:00Z,331.1,88.9,0,0
2016-12-23T20:45:00Z,331.2,88.6,0,0
2016-12-23T21:00:00Z,331.2,88.3,0,0
2016-12-23T21:15:00Z,331.3,88,0,0
2016-12-23T21:30:00Z,331,87.6,0,0
2016-12-23T21:45:00Z,330.9,87.2,0,0
2016-12-23T22:00:00Z,331,86.7,0,0
2016-12-23T22:15:00Z,331,86.3,0,0
2016-12-23T22:30:00Z,330.5,86,0,0
2016-12-23T22:45:00Z,330.5,85.8,0,0
2016-12-23T23:00:00Z,330.4,85.7,0,0
2016-12-23T23:15:00Z,330.6,85.9,0,0
2016-12-23T23:30:00Z,330.2,85.8,0,0
2016-12-23T23:45:00Z,330.1,85.9,0,0
2016-12-24T00:00:00Z,328.5,85.8,0,0
2016-12-24T00:15:00Z,329.5,85.7,0,0
2016-12-24T00:30:00Z,329.6,85.6,0,0
2016-12-24T00:45:00Z,329.4,85.6,0,0
2016-12-24T01:00:00Z,329.2,85.7,0,0
2016-12-24T01:15:00Z,328.6,85.7,0,0
2016-12-24T01:30:00Z,328.9,85.8,0,0
2016-12-24T01:45:00Z,328.2,85.7,0,0
2016-12-24T02:00:00Z,328,85.7,0,0
2016-12-24T02:15:00Z,327.6,85.7,0,0
2016-12-24T02:30:00Z,327.8,85.7,0,0
2016-12-24T02:45:00Z,327.4,85.8,0,0
2016-12-24T03:00:00Z,327,85.8,0,0
2016-12-24T03:15:00Z,327.1,85.7,0,0
2016-12-24T03:30:00Z,327.1,85.7,0,0
2016-12-24T03:45:00Z,326.6,85.8,0,0
2016-12-24T04:00:00Z,326.7,85.7,0,0
2016-12-24T04:15:00Z,326.7,85.7,0,0
2016-12-24T04:30:00Z,326.2,85.7,0,0
2016-12-24T04:45:00Z,325.9,85.8,0,0
2016-12-24T05:00:00Z,326.2,85.8,0,0
2016-12-24T05:15:00Z,325.9,85.8,0,0
2016-12-24T05:30:00Z,325.9,85.7,0,0
2016-12-24T05:45:00Z,326,85.8,0,0
2016-12-24T06:00:00Z,326.2,85.8,0,0
2016-12-24T06:15:00Z,325.9,85.7,0,0
2016-12-24T06:30:00Z,325.9,85.7,0,0
2016-12-24T06:45:00Z,326,85.7,0,0
2016-12-24T07:00:00Z,326.4,85.7,0,0
2016-12-24T07:15:00Z,326.4,85.8,0,0
2016-12-24T07:30:00Z,326.4,85.6,0,0
2016-12-24T07:45:00Z,326.5,85.5,0,0
2016-12-24T08:00:00Z,326.5,85.7,0,0
2016-12-24T08:15:00Z,326.5,85.7,0,0
2016-12-24T08:30:00Z,326.6,85.7,0,0
2016-12-24T08:45:00Z,326.6,85.6,0,0
2016-12-24T09:00:00Z,326.8,85.7,0,0
2016-12-24T09:15:00Z,326.9,85.7,0,0
2016-12-24T09:30:00Z,326.9,85.7,0,0
2016-12-24T09:45:00Z,326.9,85.7,0,0
2016-12-24T10:00:00Z,326.8,85.7,0,0
2016-12-24T10:15:00Z,327.1,85.7,0,0
2016-12-24T10:30:00Z,327.4,85.8,0,0
2016-12-24T10:45:00Z,327.3,85.6,0,0
2016-12-24T11:00:00Z,327.3,85.7,0,0
2016-12-24T11:15:00Z,327.6,85.8,0,0
2016-12-24T11:30:00Z,327.4,85.6,0,0
2016-12-24T11:45:00Z,327.4,85.7,0,0
2016-12-24T12:00:00Z,327.3,85.7,0,0
2016-12-24T12:15:00Z,327.5,85.7,0,0
2016-12-24T12:30:00Z,327.4,85.7,0,0
2016-12-24T12:45:00Z,327.5,85.8,0,0
2016-12-24T13:00:00Z,327.4,85.9,0,0
2016-12-24T13:15:00Z,327.3,85.9,0,0
2016-12-24T13:30:00Z,327.2,86.2,0,0
2016-12-24T13:45:00Z,326.8,86.3,0,0
2016-12-24T14:00:00Z,327.4,86.5,0,0
2016-12-24T14:15:00Z,330.1,86.7,0,0
2016-12-24T14:30:00Z,335.7,86.9,0,0
2016-12-24T14:45:00Z,357,87,0,0
2016-12-24T15:00:00Z,373.8,87.1,0,0
2016-12-24T15:15:00Z,378.8,87.2,0,0
2016-12-24T15:30:00Z,366.1,87.1,0,0
2016-12-24T15:45:00Z,389.7,87.2,0,0
2016-12-24T16:00:00Z,389.6,87.2,0,0
2016-12-24T16:15:00Z,375.3,87,0,0
2016-12-24T16:30:00Z,349.7,87.2,0,0
2016-12-24T16:45:00Z,348.9,87.2,0,0
2016-12-24T17:00:00Z,336.9,87.1,0,0
2016-12-24T17:15:00Z,334,87,0,0
2016-12-24T17:30:00Z,330.6,87.1,0,0
2016-12-24T17:45:00Z,331.4,87.2,0,0
2016-12-24T18:00:00Z,327.3,87.5,0,0
2016-12-24T18:15:00Z,327.4,87.7,0,0
2016-12-24T18:30:00Z,325.1,87.6,0,0
2016-12-24T18:45:00Z,325,87.6,0,0
2016-12-24T19:00:00Z,324.9,87.7,0,0
2016-12-24T19:15:00Z,325.1,87.9,0,0
2016-12-24T19:30:00Z,324.2,88.1,0,0
2016-12-24T19:45:00Z,324.4,88.1,0,0
2016-12-24T20:00:00Z,323.3,87.9,0,0
2016-12-24T20:15:00Z,323.4,87.5,0,0
2016-12-24T20:30:00Z,322.8,87.4,0,0
2016-12-24T20:45:00Z,321.8,87.1,0,0
2016-12-24T21:00:00Z,321.5,86.8,0,0
2016-12-24T21:15:00Z,320.8,86.5,0,0
2016-12-24T21:30:00Z,320,86.2,0,0
2016-12-24T21:45:00Z,319.9,86,0,0
2016-12-24T22:00:00Z,319.6,85.6,0,0
2016-12-24T22:15:00Z,319.7,85.3,0,0
2016-12-24T22:30:00Z,319.4,85.1,0,0
2016-12-24T22:45:00Z,319,84.9,0,0
2016-12-24T23:00:00Z,318.8,84.9,0,0
2016-12-24T23:15:00Z,318.7,84.9,0,0
2016-12-24T23:30:00Z,318.1,84.9,0,0
2016-12-24T23:45:00Z,318,84.8,0,0
2016-12-25T00:00:00Z,318,84.7,0,0
2016-12-25T00:15:00Z,318.1,84.6,0,0
2016-12-25T00:30:00Z,317.5,84.7,0,0
2016-12-25T00:45:00Z,317.6,84.6,0,0
2016-12-25T01:00:00Z,317.5,84.7,0,0
2016-12-25T01:15:00Z,317.6,84.6,0,0
2016-12-25T01:30:00Z,317.6,84.6,0,0
2016-12-25T01:45:00Z,317.3,84.6,0,0
2016-12-25T02:00:00Z,317.2,84.7,0,0
2016-12-25T02:15:00Z,317.4,84.6,0,0
2016-12-25T02:30:00Z,316.6,84.7,0,0
2016-12-25T02:45:00Z,316.9,84.8,0,0
2016-12-25T03:00:00Z,317.4,84.8,0,0
2016-12-25T03:15:00Z,317.7,84.7,0,0
2016-12-25T03:30:00Z,318.2,84.7,0,0
2016-12-25T03:45:00Z,318.5,84.7,0,0
2016-12-25T04:00:00Z,317.9,84.7,0,0
2016-12-25T04:15:00Z,314.8,84.8,0,0
2016-12-25T04:30:00Z,320.1,84.7,0,0
2016-12-25T04:45:00Z,322,84.7,0,0
2016-12-25T05:00:00Z,322.9,84.8,0,0
2016-12-25T05:15:00Z,324.1,84.8,0,0
2016-12-25T05:30:00Z,324.9,84.9,0,0
2016-12-25T05:45:00Z,325.6,84.9,0,0
2016-12-25T06:00:00Z,326.1,84.9,0,0
2016-12-25T06:15:00Z,326.5,84.9,0,0
2016-12-25T06:30:00Z,326.5,85,0,0
2016-12-25T06:45:00Z,326.7,85,0,0
2016-12-25T07:00:00Z,326.4,85.1,0,0
2016-12-25T07:15:00Z,326.1,85.1,0,0
2016-12-25T07:30:00Z,325.6,85.2,0,0
2016-12-25T07:45:00Z,325.7,85.2,0,0
2016-12-25T08:00:00Z,325.5,85.2,0,0
2016-12-25T08:15:00Z,325.5,85.3,0,0
2016-12-25T08:30:00Z,325.8,85.2,0,0
2016-12-25T08:45:00Z,326.3,85.3,0,0
2016-12-25T09:00:00Z,326.3,85.5,0,0
2016-12-25T09:15:00Z,327,85.3,0,0
2016-12-25T09:30:00Z,327.6,85.3,0,0
2016-12-25T09:45:00Z,328.5,85.4,0,0
2016-12-25T10:00:00Z,329.1,85.4,0,0
2016-12-25T10:15:00Z,329.4,85.4,0,0
2016-12-25T10:30:00Z,330.2,85.4,0,0
2016-12-25T10:45:00Z,330.8,85.4,0,0
2016-12-25T11:00:00Z,331.3,85.5,0,0
2016-12-25T11:15:00Z,331.9,85.5,0,0
2016-12-25T11:30:00Z,332.2,85.5,0,0
2016-12-25T11:45:00Z,332.7,85.5,0,0
2016-12-25T12:00:00Z,333,85.6,0,0
2016-12-25T12:15:00Z,333.4,85.5,0,0
2016-12-25T12:30:00Z,333.7,85.6,0,0
2016-12-25T12:45:00Z,333.7,85.7,0,0
2016-12-25T13:00:00Z,334,85.8,0,0
2016-12-25T13:15:00Z,333.9,86.2,0,0
2016-12-25T13:30:00Z,333.9,86.4,0,0
2016-12-25T13:45:00Z,334.2,86.6,0,0
2016-12-25T14:00:00Z,334.2,86.9,0,0
2016-12-25T14:15:00Z,334.2,87.3,0,0
2016-12-25T14:30:00Z,334.3,87.6,0,0
2016-12-25T14:45:00Z,334.3,87.9,0,0
2016-12-25T15:00:00Z,334.5,88.3,0,0
2016-12-25T15:15:00Z,334.6,88.3,0,0
2016-12-25T15:30:00Z,333.9,88.6,0,0
2016-12-25T15:45:00Z,333.9,88.6,0,0
2016-12-25T16:00:00Z,334.2,88.7,0,0
2016-12-25T16:15:00Z,334.3,88.8,0,0
2016-12-25T16:30:00Z,333.9,88.8,0,0
2016-12-25T16:45:00Z,334.9,88.8,0,0
2016-12-25T17:00:00Z,334.7,88.9,0,0
2016-12-25T17:15:00Z,335.2,88.9,0,0
2016-12-25T17:30:00Z,335.8,89,0,0
2016-12-25T17:45:00Z,336.2,88.9,0,0
2016-12-25T18:00:00Z,336.3,89,0,0
2016-12-25T18:15:00Z,336.3,89,0,0
2016-12-25T18:30:00Z,336.5,88.9,0,0
2016-12-25T18:45:00Z,336.8,88.9,0,0
2016-12-25T19:00:00Z,337.1,88.9,0,0
2016-12-25T19:15:00Z,337.2,88.9,0,0
2016-12-25T19:30:00Z,337.2,88.7,0,0
2016-12-25T19:45:00Z,337.2,88.8,0,0
2016-12-25T20:00:00Z,337.4,88.7,0,0
2016-12-25T20:15:00Z,337.6,88.6,0,0
2016-12-25T20:30:00Z,337.1,88.5,0,0
2016-12-25T20:45:00Z,337,88.4,0,0
2016-12-25T21:00:00Z,336.6,88.4,0,0
2016-12-25T21:15:00Z,336.2,88.4,0,0
2016-12-25T21:30:00Z,336.5,88.3,0,0
2016-12-25T21:45:00Z,335.5,88.2,0,0
2016-12-25T22:00:00Z,335.3,88.1,0,0
2016-12-25T22:15:00Z,334.3,88.2,0,0
2016-12-25T22:30:00Z,334.3,88.2,0,0
2016-12-25T22:45:00Z,334.4,88.2,0,0
2016-12-25T23:00:00Z,334.3,88.2,0,0
2016-12-25T23:15:00Z,333.9,88.2,0,0
2016-12-25T23:30:00Z,333.8,88.3,0,0
2016-12-25T23:45:00Z,333.5,88.4,0,0
2016-12-26T00:00:00Z,333.6,88.4,0,0
2016-12-26T00:15:00Z,333.5,88.4,0,0
2016-12-26T00:30:00Z,333.7,88.5,0,0
2016-12-26T00:45:00Z,333.8,88.5,0,0
2016-12-26T01:00:00Z,333.9,88.6,0,0
2016-12-26T01:15:00Z,333.9,88.5,0,0
2016-12-26T01:30:00Z,333.8,88.5,0,0
2016-12-26T01:45:00Z,334.3,88.5,0,0
2016-12-26T02:00:00Z,334.3,88.6,0,0
2016-12-26T02:15:00Z,334.1,88.6,0,0
2016-12-26T02:30:00Z,334.8,88.6,0,0
2016-12-26T02:45:00Z,334.5,88.6,0,0
2016-12-26T03:00:00Z,335.1,88.7,0,0
2016-12-26T03:15:00Z,336.5,88.8,0,0
2016-12-26T03:30:00Z,336.1,88.7,0,0
2016-12-26T03:45:00Z,335.8,88.8,0,0
2016-12-26T04:00:00Z,336,88.8,0,0
2016-12-26T04:15:00Z,336.3,88.9,0,0
2016-12-26T04:30:00Z,336.5,88.9,0,0
2016-12-26T04:45:00Z,336.5,88.9,0,0
2016-12-26T05:00:00Z,336.8,88.9,0,0
2016-12-26T05:15:00Z,337.5,88.9,0,0
2016-12-26T05:30:00Z,333.9,88.9,0,0
2016-12-26T05:45:00Z,331.4,88.9,0,0
2016-12-26T06:00:00Z,337.3,89,0,0
2016-12-26T06:15:00Z,337.7,88.9,0,0
2016-12-26T06:30:00Z,338.2,89,0,0
2016-12-26T06:45:00Z,338.6,89,0,0
2016-12-26T07:00:00Z,338.8,88.9,0,0
2016-12-26T07:15:00Z,339.1,88.9,0,0
2016-12-26T07:30:00Z,339.4,88.9,0,0
2016-12-26T07:45:00Z,339.9,88.9,0,0
2016-12-26T08:00:00Z,340.5,88.8,0,0
2016-12-26T08:15:00Z,341.1,88.8,0,0
2016-12-26T08:30:00Z,341.8,88.7,0,0
2016-12-26T08:45:00Z,342.4,88.5,0,0
2016-12-26T09:00:00Z,343.1,88.5,0,0
2016-12-26T09:15:00Z,344.1,88.4,0,0
2016-12-26T09:30:00Z,344.5,88.3,0,0
2016-12-26T09:45:00Z,345,88.2,0,0
2016-12-26T10:00:00Z,346.1,88.1,0,0
2016-12-26T10:15:00Z,346.7,88,0,0
2016-12-26T10:30:00Z,348,87.9,0,0
2016-12-26T10:45:00Z,349,87.7,0,0
2016-12-26T11:00:00Z,349.4,87.6,0,0
2016-12-26T11:15:00Z,349.7,87.5,0,0
2016-12-26T11:30:00Z,350.2,87.4,0,0
2016-12-26T11:45:00Z,351.1,87.3,0,0
2016-12-26T12:00:00Z,351.5,87.2,0,0
2016-12-26T12:15:00Z,352.4,87.1,0,0
2016-12-26T12:30:00Z,352.8,87,0,0
2016-12-26T12:45:00Z,352.9,87,0,0
2016-12-26T13:00:00Z,353.6,87.1,0,0
2016-12-26T13:15:00Z,353.7,87.2,0,0
2016-12-26T13:30:00Z,353.7,87.3,0,0
2016-12-26T13:45:00Z,353.6,87.4,0,0
2016-12-26T14:00:00Z,353.6,87.5,0,0
2016-12-26T14:15:00Z,353.3,87.8,0,0
2016-12-26T14:30:00Z,353.7,88,0,0
2016-12-26T14:45:00Z,353,88.4,0,0
2016-12-26T15:00:00Z,352.3,88.7,0,0
2016-12-26T15:15:00Z,352.3,88.9,0,0
2016-12-26T15:30:00Z,351.1,89.2,0,0
2016-12-26T15:45:00Z,350.5,89.3,0,0
2016-12-26T16:00:00Z,349.4,89.6,0,0
2016-12-26T16:15:00Z,348.5,89.9,0,0
2016-12-26T16:30:00Z,347.6,90.1,0,0
2016-12-26T16:45:00Z,346.7,90.3,0,0
2016-12-26T17:00:00Z,345.9,90.4,0,0
2016-12-26T17:15:00Z,345.4,90.4,0,0
2016-12-26T17:30:00Z,345,90.4,0,0
2016-12-26T17:45:00Z,343.7,90.3,0,0
2016-12-26T18:00:00Z,343.1,90.2,0,0
2016-12-26T18:15:00Z,342.1,90.2,0,0
2016-12-26T18:30:00Z,341.9,90.2,0,0
2016-12-26T18:45:00Z,341.2,90.2,0,0
2016-12-26T19:00:00Z,339.9,90.2,0,0
2016-12-26T19:15:00Z,339.9,90,0,0
2016-12-26T19:30:00Z,339.3,89.7,0,0
2016-12-26T19:45:00Z,338.3,89.6,0,0
2016-12-26T20:00:00Z,337.5,89.4,0,0
2016-12-26T20:15:00Z,336.4,89.4,0,0
2016-12-26T20:30:00Z,335.6,89.2,0,0
2016-12-26T20:45:00Z,334.8,89.1,0,0
2016-12-26T21:00:00Z,333.9,89,0,0
2016-12-26T21:15:00Z,334,88.8,0,0
2016-12-26T21:30:00Z,333.1,88.8,0,0
2016-12-26T21:45:00Z,332.2,88.7,0,0
2016-12-26T22:00:00Z,331.6,88.7,0,0
2016-12-26T22:15:00Z,331,88.7,0,0
2016-12-26T22:30:00Z,331,88.7,0,0
2016-12-26T22:45:00Z,328.6,88.8,0,0
2016-12-26T23:00:00Z,327.3,88.9,0,0
2016-12-26T23:15:00Z,326.3,89,0,0
2016-12-26T23:30:00Z,325.3,89.1,0,0
2016-12-26T23:45:00Z,324.4,89.2,0,0
2016-12-27T00:00:00Z,323.1,89.2,0,0
2016-12-27T00:15:00Z,323.1,89.2,0,0
2016-12-27T00:30:00Z,322.1,89.3,0,0
2016-12-27T00:45:00Z,321.6,89.4,0,0
2016-12-27T01:00:00Z,320.5,89.4,0,0
2016-12-27T01:15:00Z,320.9,89.5,0,0
2016-12-27T01:30:00Z,321,89.5,0,0
2016-12-27T01:45:00Z,320.4,89.6,0,0
2016-12-27T02:00:00Z,320.1,89.7,0,0
2016-12-27T02:15:00Z,319.6,89.6,0,0
2016-12-27T02:30:00Z,319.4,89.6,0,0
2016-12-27T02:45:00Z,319.6,89.7,0,0
2016-12-27T03:00:00Z,319.7,89.7,0,0
2016-12-27T03:15:00Z,319.7,89.7,0,0
2016-12-27T03:30:00Z,320.3,89.8,0,0
2016-12-27T03:45:00Z,319.9,89.8,0,0
2016-12-27T04:00:00Z,319.6,89.8,0,0
2016-12-27T04:15:00Z,319,89.9,0,0
2016-12-27T04:30:00Z,318.6,89.9,0,0
2016-12-27T04:45:00Z,318.3,89.9,0,0
2016-12-27T05:00:00Z,317.9,89.9,0,0
2016-12-27T05:15:00Z,317.4,90,0,0
2016-12-27T05:30:00Z,316.3,90.1,0,0
2016-12-27T05:45:00Z,315.2,90.1,0,0
2016-12-27T06:00:00Z,314.6,90.1,0,0
2016-12-27T06:15:00Z,315.5,90.1,0,0
2016-12-27T06:30:00Z,311.9,90.2,0,0
2016-12-27T06:45:00Z,311.8,90.2,0,0
2016-12-27T07:00:00Z,313.1,90.2,0,0
2016-12-27T07:15:00Z,310.3,90.2,0,0
2016-12-27T07:30:00Z,313.5,90.1,0,0
2016-12-27T07:45:00Z,314.6,90.1,0,0
2016-12-27T08:00:00Z,315.7,90.1,0,0
2016-12-27T08:15:00Z,313.9,90.1,0,0
2016-12-27T08:30:00Z,314.2,90.1,0,0
2016-12-27T08:45:00Z,313.4,90,0,0
2016-12-27T09:00:00Z,314.8,90,0,0
2016-12-27T09:15:00Z,316.2,90,0,0
2016-12-27T09:30:00Z,317,89.7,0,0
2016-12-27T09:45:00Z,316.9,89.9,0,0
2016-12-27T10:00:00Z,316.8,89.8,0,0
2016-12-27T10:15:00Z,316.5,89.8,0,0
2016-12-27T10:30:00Z,292.5,89.6,0,0
2016-12-27T10:45:00Z,316.7,89.6,0,0
2016-12-27T11:00:00Z,316.6,89.6,0,0
2016-12-27T11:15:00Z,316.7,89.5,0,0
2016-12-27T11:30:00Z,315.7,89.4,0,0
2016-12-27T11:45:00Z,314.6,89.4,0,0
2016-12-27T12:00:00Z,314.4,89.4,0,0
2016-12-27T12:15:00Z,313.8,89.3,0,0
2016-12-27T12:30:00Z,313.2,89.3,0,0
2016-12-27T12:45:00Z,313.8,89.3,0,0
2016-12-27T13:00:00Z,314.8,89.3,0,0
2016-12-27T13:15:00Z,314.2,89.4,0,0
2016-12-27T13:30:00Z,313.6,89.7,0,0
2016-12-27T13:45:00Z,313.4,90.2,0,0
2016-12-27T14:00:00Z,312.5,91,0,0
2016-12-27T14:15:00Z,312.7,91.6,0,0
2016-12-27T14:30:00Z,311.5,92,0,0
2016-12-27T14:45:00Z,312,92,0,0
2016-12-27T15:00:00Z,311.4,92,0,0
2016-12-27T15:15:00Z,310.9,92,0,0
2016-12-27T15:30:00Z,310.5,91.8,0,0
2016-12-27T15:45:00Z,310.5,91.7,0,0
2016-12-27T16:00:00Z,310.4,91.8,0,0
2016-12-27T16:15:00Z,310,92.2,0,0
2016-12-27T16:30:00Z,309.9,92.5,0,0
2016-12-27T16:45:00Z,309.2,92.9,0,0
2016-12-27T17:00:00Z,308.6,93.4,0,0
2016-12-27T17:15:00Z,308.6,93.7,0,0
2016-12-27T17:30:00Z,309.2,93.6,0,0
2016-12-27T17:45:00Z,308.3,93.5,0,0
2016-12-27T18:00:00Z,307.1,93.6,0,0
2016-12-27T18:15:00Z,306.5,93.8,0,0
2016-12-27T18:30:00Z,306.4,93.9,0,0
2016-12-27T18:45:00Z,306.3,93.6,0,0
2016-12-27T19:00:00Z,306.4,92.9,0,0
2016-12-27T19:15:00Z,306.7,92.6,0,0
2016-12-27T19:30:00Z,306.9,92.7,0,0
2016-12-27T19:45:00Z,306.2,93.2,0,0
2016-12-27T20:00:00Z,305.4,93.4,0,0
2016-12-27T20:15:00Z,305.5,93.3,0,0
2016-12-27T20:30:00Z,306.3,92.9,0,0
2016-12-27T20:45:00Z,306.2,92.4,0,0
2016-12-27T21:00:00Z,305.9,92,0,0
2016-12-27T21:15:00Z,305.7,91.7,0,0
2016-12-27T21:30:00Z,305.6,91.5,0,0
2016-12-27T21:45:00Z,306,91.3,0,0
2016-12-27T22:00:00Z,306.4,91.1,0,0
2016-12-27T22:15:00Z,305.5,90.9,0,0
2016-12-27T22:30:00Z,305.5,90.8,0,0
2016-12-27T22:45:00Z,304.8,90.7,0,0
2016-12-27T23:00:00Z,304.6,90.7,0,0
2016-12-27T23:15:00Z,305.2,90.7,0,0
2016-12-27T23:30:00Z,305.4,90.6,0,0
2016-12-27T23:45:00Z,305.3,90.5,0,0
2016-12-28T00:00:00Z,304.8,90.7,0,0
2016-12-28T00:15:00Z,304.7,90.7,0,0
2016-12-28T00:30:00Z,304.6,90.7,0,0
