Date,CDOM_ug_l,TurbDig_NTU,,
2015-06-15T17:15:00Z,80.12,27.6,0,0
2015-06-15T17:30:00Z,79.55,26.5,0,0
2015-06-15T17:45:00Z,78.11,60.8,0,0
2015-06-15T18:00:00Z,77.65,39.8,0,0
2015-06-15T18:15:00Z,78.85,53.1,0,0
2015-06-15T18:30:00Z,81.03,42,0,0
2015-06-15T18:45:00Z,83.62,50.9,0,0
2015-06-15T19:00:00Z,86.26,55.3,0,0
2015-06-15T19:15:00Z,88.95,46.5,0,0
2015-06-15T19:30:00Z,91.18,49.9,0,0
2015-06-15T19:45:00Z,93.66,82.4,0,0
2015-06-15T20:00:00Z,95.05,290.5,0,0
2015-06-15T20:15:00Z,96.89,189,0,0
2015-06-15T20:30:00Z,98.27,1322,0,0
2015-06-15T20:45:00Z,99.11,1758,0,0
2015-06-15T21:00:00Z,100.7,938.6,0,0
2015-06-15T21:15:00Z,101.4,1792,0,0
2015-06-15T21:30:00Z,102.6,1579,0,0
2015-06-15T21:45:00Z,103.5,685.6,0,0
2015-06-15T22:00:00Z,104.1,2839,0,0
2015-06-15T22:15:00Z,105.3,3822,0,0
2015-06-15T22:30:00Z,106.6,180.2,0,0
2015-06-15T22:45:00Z,106.8,3742,0,0
2015-06-15T23:00:00Z,107.6,681.2,0,0
2015-06-15T23:15:00Z,108,1432,0,0
2015-06-15T23:30:00Z,108.5,700.8,0,0
2015-06-15T23:45:00Z,108.9,1970,0,0
2015-06-16T00:00:00Z,109.1,90.2,0,0
2015-06-16T00:15:00Z,109.2,2141,0,0
2015-06-16T00:30:00Z,108.8,34.3,0,0
2015-06-16T00:45:00Z,109.3,2571,0,0
2015-06-16T01:00:00Z,108.8,2997,0,0
2015-06-16T01:15:00Z,108.6,133.1,0,0
2015-06-16T01:30:00Z,107.6,3193,0,0
2015-06-16T01:45:00Z,107.5,836.3,0,0
2015-06-16T02:00:00Z,107.1,24.3,0,0
2015-06-16T02:15:00Z,105.9,151.8,0,0
2015-06-16T02:30:00Z,104.8,37.6,0,0
2015-06-16T02:45:00Z,103.7,1757,0,0
2015-06-16T03:00:00Z,102.3,1589,0,0
2015-06-16T03:15:00Z,101.9,259.8,0,0
2015-06-16T03:30:00Z,100.6,3275,0,0
2015-06-16T03:45:00Z,98.36,3787,0,0
2015-06-16T04:00:00Z,97.86,1533,0,0
2015-06-16T04:15:00Z,96.43,40.9,0,0
2015-06-16T04:30:00Z,95.6,2676,0,0
2015-06-16T04:45:00Z,94.37,4252,0,0
2015-06-16T05:00:00Z,93.11,4218,0,0
2015-06-16T05:15:00Z,92.73,1274,0,0
2015-06-16T05:30:00Z,91.8,1264,0,0
2015-06-16T05:45:00Z,91.49,604.2,0,0
2015-06-16T06:00:00Z,91.01,3147,0,0
2015-06-16T06:15:00Z,90.34,4333,0,0
2015-06-16T06:30:00Z,90.41,4344,0,0
2015-06-16T06:45:00Z,90.08,3680,0,0
2015-06-16T07:00:00Z,89.87,42,0,0
2015-06-16T07:15:00Z,90.16,4380,0,0
2015-06-16T07:30:00Z,90.16,4377,0,0
2015-06-16T07:45:00Z,90.75,4297,0,0
2015-06-16T08:00:00Z,90.9,1083,0,0
2015-06-16T08:15:00Z,90.42,4348,0,0
2015-06-16T08:30:00Z,90.03,582.4,0,0
2015-06-16T08:45:00Z,89.98,4005,0,0
2015-06-16T09:00:00Z,90.47,4242,0,0
2015-06-16T09:15:00Z,89.71,3205,0,0
2015-06-16T09:30:00Z,89.39,1585,0,0
2015-06-16T09:45:00Z,89.28,34.3,0,0
2015-06-16T10:00:00Z,87.91,922.6,0,0
2015-06-16T10:15:00Z,87.38,28.7,0,0
2015-06-16T10:30:00Z,87.3,28.7,0,0
2015-06-16T10:45:00Z,86.65,3127,0,0
2015-06-16T11:00:00Z,86.2,4396,0,0
2015-06-16T11:15:00Z,85.68,3997,0,0
2015-06-16T11:30:00Z,85.98,934.3,0,0
2015-06-16T11:45:00Z,85.35,1077,0,0
2015-06-16T12:00:00Z,85.67,1849,0,0
2015-06-16T12:15:00Z,85.8,23.2,0,0
2015-06-16T12:30:00Z,85.74,3928,0,0
2015-06-16T12:45:00Z,85.84,4108,0,0
2015-06-16T13:00:00Z,86.03,4383,0,0
2015-06-16T13:15:00Z,85.79,71.9,0,0
2015-06-16T13:30:00Z,86.41,3752,0,0
2015-06-16T13:45:00Z,86.31,3473,0,0
2015-06-16T14:00:00Z,86.51,1858,0,0
2015-06-16T14:15:00Z,86.81,4316,0,0
2015-06-16T14:30:00Z,87.19,1719,0,0
2015-06-16T14:45:00Z,87.73,986,0,0
2015-06-16T15:00:00Z,87.74,459,0,0
2015-06-16T15:15:00Z,87.99,3413,0,0
2015-06-16T15:30:00Z,88.4,2987,0,0
2015-06-16T15:45:00Z,88.74,136.4,0,0
2015-06-16T16:00:00Z,89.18,2664,0,0
2015-06-16T16:15:00Z,89.28,4161,0,0
2015-06-16T16:30:00Z,89.5,4365,0,0
2015-06-16T16:45:00Z,90.12,520.6,0,0
2015-06-16T17:00:00Z,90.84,15.5,0,0
2015-06-16T17:15:00Z,90.75,410,0,0
2015-06-16T17:30:00Z,91.5,4396,0,0
2015-06-16T17:45:00Z,92.04,1287,0,0
2015-06-16T18:00:00Z,92.86,3646,0,0
2015-06-16T18:15:00Z,92.64,2836,0,0
2015-06-16T18:30:00Z,93.28,4139,0,0
2015-06-16T18:45:00Z,68.23,4387,0,0
2015-06-16T19:00:00Z,94.3,3568,0,0
2015-06-16T19:15:00Z,94.69,2623,0,0
2015-06-16T19:30:00Z,95.25,1796,0,0
2015-06-16T19:45:00Z,95.9,498.6,0,0
2015-06-16T20:00:00Z,96.15,369.3,0,0
2015-06-16T20:15:00Z,97.03,129.8,0,0
2015-06-16T20:30:00Z,3.6,3.6,0,0
2015-06-16T20:45:00Z,3.66,3,0,0
2015-06-16T21:00:00Z,98.91,4026,0,0
2015-06-16T21:15:00Z,99.57,308.1,0,0
2015-06-16T21:30:00Z,100.1,675.8,0,0
2015-06-16T21:45:00Z,100.7,3253,0,0
2015-06-16T22:00:00Z,101.7,1947,0,0
2015-06-16T22:15:00Z,102.1,454.6,0,0
2015-06-16T22:30:00Z,103,2769,0,0
2015-06-16T22:45:00Z,103.8,1667,0,0
2015-06-16T23:00:00Z,104.5,2347,0,0
2015-06-16T23:15:00Z,105.2,2824,0,0
2015-06-16T23:30:00Z,106,848.2,0,0
2015-06-16T23:45:00Z,106.6,1136,0,0
2015-06-17T00:00:00Z,107.1,1704,0,0
2015-06-17T00:15:00Z,107.8,2135,0,0
2015-06-17T00:30:00Z,108.7,1489,0,0
2015-06-17T00:45:00Z,109.4,698.6,0,0
2015-06-17T01:00:00Z,109.5,2752,0,0
2015-06-17T01:15:00Z,109.8,1643,0,0
2015-06-17T01:30:00Z,110.6,2280,0,0
2015-06-17T01:45:00Z,111.1,936.5,0,0
2015-06-17T02:00:00Z,111.8,1049,0,0
2015-06-17T02:15:00Z,112.6,2084,0,0
2015-06-17T02:30:00Z,113.3,247.8,0,0
2015-06-17T02:45:00Z,113.7,58.6,0,0
2015-06-17T03:00:00Z,114.7,14.4,0,0
2015-06-17T03:15:00Z,115.4,13.2,0,0
2015-06-17T03:30:00Z,115.5,801.7,0,0
2015-06-17T03:45:00Z,116.3,1286,0,0
2015-06-17T04:00:00Z,117.1,119.9,0,0
2015-06-17T04:15:00Z,117.8,1180,0,0
2015-06-17T04:30:00Z,118.2,1100,0,0
2015-06-17T04:45:00Z,119.1,111.1,0,0
2015-06-17T05:00:00Z,119.5,1136,0,0
2015-06-17T05:15:00Z,120,2038,0,0
2015-06-17T05:30:00Z,120.3,2406,0,0
2015-06-17T05:45:00Z,121,1922,0,0
2015-06-17T06:00:00Z,121.4,11.1,0,0
2015-06-17T06:15:00Z,121.2,12.2,0,0
2015-06-17T06:30:00Z,122.1,1500,0,0
2015-06-17T06:45:00Z,122.6,2205,0,0
2015-06-17T07:00:00Z,122.7,1636,0,0
2015-06-17T07:15:00Z,122.9,806,0,0
2015-06-17T07:30:00Z,123.3,2803,0,0
2015-06-17T07:45:00Z,123.7,760.5,0,0
2015-06-17T08:00:00Z,123.9,1653,0,0
2015-06-17T08:15:00Z,124.4,472.2,0,0
2015-06-17T08:30:00Z,124.3,1416,0,0
2015-06-17T08:45:00Z,124.6,1202,0,0
2015-06-17T09:00:00Z,124.7,1199,0,0
2015-06-17T09:15:00Z,124.6,903.7,0,0
2015-06-17T09:30:00Z,124.9,1386,0,0
2015-06-17T09:45:00Z,94.36,1861,0,0
2015-06-17T10:00:00Z,124.8,1598,0,0
2015-06-17T10:15:00Z,124.8,1757,0,0
2015-06-17T10:30:00Z,124.7,1689,0,0
2015-06-17T10:45:00Z,124.6,1923,0,0
2015-06-17T11:00:00Z,124.4,1564,0,0
2015-06-17T11:15:00Z,124.5,1105,0,0
2015-06-17T11:30:00Z,124.5,1003,0,0
2015-06-17T11:45:00Z,124.4,803.9,0,0
2015-06-17T12:00:00Z,124.3,1510,0,0
2015-06-17T12:15:00Z,124,1023,0,0
2015-06-17T12:30:00Z,123.8,13.2,0,0
2015-06-17T12:45:00Z,123.7,1611,0,0
2015-06-17T13:00:00Z,123.3,907,0,0
2015-06-17T13:15:00Z,123.4,1197,0,0
2015-06-17T13:30:00Z,123.1,793.1,0,0
2015-06-17T13:45:00Z,122.8,1644,0,0
2015-06-17T14:00:00Z,122.2,1569,0,0
2015-06-17T14:15:00Z,122.2,1068,0,0
2015-06-17T14:30:00Z,122.1,1216,0,0
2015-06-17T14:45:00Z,119.8,952.6,0,0
2015-06-17T15:00:00Z,121.8,1275,0,0
2015-06-17T15:15:00Z,121.3,870.3,0,0
2015-06-17T15:30:00Z,121,939.7,0,0
2015-06-17T15:45:00Z,120.9,961.2,0,0
2015-06-17T16:00:00Z,120.9,914,0,0
2015-06-17T16:15:00Z,120.4,887.6,0,0
2015-06-17T16:30:00Z,120.1,1007,0,0
2015-06-17T16:45:00Z,120,11.1,0,0
2015-06-17T17:00:00Z,119.6,852,0,0
2015-06-17T17:15:00Z,119.3,663.8,0,0
2015-06-17T17:30:00Z,119.1,802.8,0,0
2015-06-17T17:45:00Z,119.2,979.4,0,0
2015-06-17T18:00:00Z,118.9,1730,0,0
2015-06-17T18:15:00Z,118.8,1049,0,0
2015-06-17T18:30:00Z,118.6,195.6,0,0
2015-06-17T18:45:00Z,118.2,976.2,0,0
2015-06-17T19:00:00Z,118.4,171.4,0,0
2015-06-17T19:15:00Z,118,1726,0,0
2015-06-17T19:30:00Z,117.9,2151,0,0
2015-06-17T19:45:00Z,117.7,369.3,0,0
2015-06-17T20:00:00Z,117.5,729.1,0,0
2015-06-17T20:15:00Z,117.5,1068,0,0
2015-06-17T20:30:00Z,117.4,348.8,0,0
2015-06-17T20:45:00Z,117.5,362.7,0,0
2015-06-17T21:00:00Z,117.2,137.5,0,0
2015-06-17T21:15:00Z,117.2,776.8,0,0
2015-06-17T21:30:00Z,117.2,835.2,0,0
2015-06-17T21:45:00Z,116.8,1713,0,0
2015-06-17T22:00:00Z,116.7,2325,0,0
2015-06-17T22:15:00Z,116.6,2373,0,0
2015-06-17T22:30:00Z,116.6,27.6,0,0
2015-06-17T22:45:00Z,116.5,2013,0,0
2015-06-17T23:00:00Z,116.7,2640,0,0
2015-06-17T23:15:00Z,116.5,2170,0,0
2015-06-17T23:30:00Z,116.5,2352,0,0
2015-06-17T23:45:00Z,116.3,2977,0,0
2015-06-18T00:00:00Z,116.2,3713,0,0
2015-06-18T00:15:00Z,116,3867,0,0
2015-06-18T00:30:00Z,116.1,12,0,0
2015-06-18T00:45:00Z,116.1,118.8,0,0
2015-06-18T01:00:00Z,116,1402,0,0
2015-06-18T01:15:00Z,115.6,195.6,0,0
2015-06-18T01:30:00Z,115.6,3711,0,0
2015-06-18T01:45:00Z,115.8,1120,0,0
2015-06-18T02:00:00Z,115.4,912.4,0,0
2015-06-18T02:15:00Z,115.4,3024,0,0
2015-06-18T02:30:00Z,115.2,4139,0,0
2015-06-18T02:45:00Z,115.3,8.7,0,0
2015-06-18T03:00:00Z,115.2,2628,0,0
2015-06-18T03:15:00Z,114.9,4146,0,0
2015-06-18T03:30:00Z,115.1,6.7,0,0
2015-06-18T03:45:00Z,114.9,352.1,0,0
2015-06-18T04:00:00Z,114.8,8.8,0,0
2015-06-18T04:15:00Z,114.7,2383,0,0
2015-06-18T04:30:00Z,114.7,3471,0,0
2015-06-18T04:45:00Z,114.5,3436,0,0
2015-06-18T05:00:00Z,114.6,1520,0,0
2015-06-18T05:15:00Z,114.3,3366,0,0
2015-06-18T05:30:00Z,114.3,3843,0,0
2015-06-18T05:45:00Z,114,4086,0,0
2015-06-18T06:00:00Z,114,3706,0,0
2015-06-18T06:15:00Z,113.9,1922,0,0
2015-06-18T06:30:00Z,113.9,1696,0,0
2015-06-18T06:45:00Z,113.8,3486,0,0
2015-06-18T07:00:00Z,113.5,4055,0,0
2015-06-18T07:15:00Z,113.4,11,0,0
2015-06-18T07:30:00Z,113.5,2968,0,0
2015-06-18T07:45:00Z,113.3,3402,0,0
2015-06-18T08:00:00Z,113.5,3302,0,0
2015-06-18T08:15:00Z,113.2,8.8,0,0
2015-06-18T08:30:00Z,113,4230,0,0
2015-06-18T08:45:00Z,113.3,4336,0,0
2015-06-18T09:00:00Z,113,3043,0,0
2015-06-18T09:15:00Z,112.9,4159,0,0
2015-06-18T09:30:00Z,112.8,3828,0,0
2015-06-18T09:45:00Z,112.8,4290,0,0
2015-06-18T10:00:00Z,112.4,4265,0,0
2015-06-18T10:15:00Z,112.3,4396,0,0
2015-06-18T10:30:00Z,112.2,4214,0,0
2015-06-18T10:45:00Z,112.4,3657,0,0
2015-06-18T11:00:00Z,112.1,213.2,0,0
2015-06-18T11:15:00Z,111.9,3561,0,0
2015-06-18T11:30:00Z,111.8,1311,0,0
2015-06-18T11:45:00Z,111.5,4393,0,0
2015-06-18T12:00:00Z,111.4,3096,0,0
2015-06-18T12:15:00Z,111.2,1592,0,0
2015-06-18T12:30:00Z,110.8,2253,0,0
2015-06-18T12:45:00Z,110.9,3066,0,0
2015-06-18T13:00:00Z,110.6,2340,0,0
2015-06-18T13:15:00Z,110.3,3926,0,0
2015-06-18T13:30:00Z,110,4254,0,0
2015-06-18T13:45:00Z,109.7,1693,0,0
2015-06-18T14:00:00Z,109.3,3327,0,0
2015-06-18T14:15:00Z,109,1341,0,0
2015-06-18T14:30:00Z,109,2608,0,0
2015-06-18T14:45:00Z,108.9,3624,0,0
2015-06-18T15:00:00Z,108.2,1372,0,0
2015-06-18T15:15:00Z,107.9,3983,0,0
2015-06-18T15:30:00Z,107.5,1595,0,0
2015-06-18T15:45:00Z,107.6,914.5,0,0
2015-06-18T16:00:00Z,107.6,807.1,0,0
2015-06-18T16:15:00Z,107.3,2183,0,0
2015-06-18T16:30:00Z,107,392.5,0,0
2015-06-18T16:45:00Z,106.7,3914,0,0
2015-06-18T17:00:00Z,106.4,4377,0,0
2015-06-18T17:15:00Z,106,4158,0,0
2015-06-18T17:30:00Z,105.6,956.9,0,0
2015-06-18T17:45:00Z,105.5,4104,0,0
2015-06-18T18:00:00Z,105.4,1736,0,0
2015-06-18T18:15:00Z,105.3,1871,0,0
2015-06-18T18:30:00Z,104.7,4395,0,0
2015-06-18T18:45:00Z,104.8,2035,0,0
2015-06-18T19:00:00Z,104.6,1873,0,0
2015-06-18T19:15:00Z,104.3,4116,0,0
2015-06-18T19:30:00Z,104.1,3182,0,0
2015-06-18T19:45:00Z,103.8,1827,0,0
2015-06-18T20:00:00Z,103.6,1160,0,0
2015-06-18T20:15:00Z,103.5,3918,0,0
2015-06-18T20:30:00Z,103.4,2725,0,0
2015-06-18T20:45:00Z,103.1,4275,0,0
2015-06-18T21:00:00Z,102.9,2928,0,0
2015-06-18T21:15:00Z,102.8,3646,0,0
2015-06-18T21:30:00Z,102.6,2139,0,0
2015-06-18T21:45:00Z,102.6,3262,0,0
2015-06-18T22:00:00Z,102.5,4118,0,0
2015-06-18T22:15:00Z,102.4,3066,0,0
2015-06-18T22:30:00Z,102.5,2136,0,0
2015-06-18T22:45:00Z,102.4,3301,0,0
2015-06-18T23:00:00Z,102.3,2943,0,0
2015-06-18T23:15:00Z,102.2,1815,0,0
2015-06-18T23:30:00Z,102.1,2877,0,0
2015-06-18T23:45:00Z,102.1,1739,0,0
2015-06-19T00:00:00Z,102.1,3021,0,0
2015-06-19T00:15:00Z,101.9,2904,0,0
2015-06-19T00:30:00Z,101.7,1216,0,0
2015-06-19T00:45:00Z,101.7,1431,0,0
2015-06-19T01:00:00Z,101.6,3147,0,0
2015-06-19T01:15:00Z,101.8,3527,0,0
2015-06-19T01:30:00Z,101.5,2650,0,0
2015-06-19T01:45:00Z,101.6,2390,0,0
2015-06-19T02:00:00Z,101.9,2012,0,0
2015-06-19T02:15:00Z,101.7,3747,0,0
2015-06-19T02:30:00Z,101.4,3236,0,0
2015-06-19T02:45:00Z,101.5,1484,0,0
2015-06-19T03:00:00Z,101.4,2427,0,0
2015-06-19T03:15:00Z,101.3,4368,0,0
2015-06-19T03:30:00Z,101.4,3180,0,0
2015-06-19T03:45:00Z,100.9,3972,0,0
2015-06-19T04:00:00Z,101.1,1723,0,0
2015-06-19T04:15:00Z,100.8,1578,0,0
2015-06-19T04:30:00Z,100.7,1301,0,0
2015-06-19T04:45:00Z,100.8,1631,0,0
2015-06-19T05:00:00Z,100.6,3998,0,0
2015-06-19T05:15:00Z,100.5,2714,0,0
2015-06-19T05:30:00Z,100.5,1750,0,0
2015-06-19T05:45:00Z,100.4,3269,0,0
2015-06-19T06:00:00Z,100.2,1891,0,0
2015-06-19T06:15:00Z,100,2123,0,0
2015-06-19T06:30:00Z,99.9,2841,0,0
2015-06-19T06:45:00Z,99.85,2939,0,0
2015-06-19T07:00:00Z,99.79,4296,0,0
2015-06-19T07:15:00Z,99.78,3784,0,0
2015-06-19T07:30:00Z,99.66,2068,0,0
2015-06-19T07:45:00Z,99.39,2279,0,0
2015-06-19T08:00:00Z,100.4,2239,0,0
2015-06-19T08:15:00Z,100,2295,0,0
2015-06-19T08:30:00Z,99.56,1495,0,0
2015-06-19T08:45:00Z,99.98,1440,0,0
2015-06-19T09:00:00Z,99.6,3451,0,0
2015-06-19T09:15:00Z,99.35,1818,0,0
2015-06-19T09:30:00Z,99.2,4066,0,0
2015-06-19T09:45:00Z,99.26,1758,0,0
2015-06-19T10:00:00Z,99.16,2659,0,0
2015-06-19T10:15:00Z,99.19,1919,0,0
2015-06-19T10:30:00Z,98.92,1418,0,0
2015-06-19T10:45:00Z,98.93,2324,0,0
2015-06-19T11:00:00Z,98.85,1673,0,0
2015-06-19T11:15:00Z,98.75,3268,0,0
2015-06-19T11:30:00Z,98.86,3647,0,0
2015-06-19T11:45:00Z,98.76,953.7,0,0
2015-06-19T12:00:00Z,98.59,3672,0,0
2015-06-19T12:15:00Z,98.43,2866,0,0
2015-06-19T12:30:00Z,98.14,2088,0,0
2015-06-19T12:45:00Z,98.09,1436,0,0
2015-06-19T13:00:00Z,97.87,1619,0,0
2015-06-19T13:15:00Z,97.5,2990,0,0
2015-06-19T13:30:00Z,97.41,1269,0,0
2015-06-19T13:45:00Z,97.2,1234,0,0
2015-06-19T14:00:00Z,97.02,1096,0,0
2015-06-19T14:15:00Z,96.86,1255,0,0
2015-06-19T14:30:00Z,96.53,1680,0,0
2015-06-19T14:45:00Z,96.57,1280,0,0
2015-06-19T15:00:00Z,96.13,1481,0,0
2015-06-19T15:15:00Z,95.58,1822,0,0
2015-06-19T15:30:00Z,95.84,1993,0,0
2015-06-19T15:45:00Z,94.94,4363,0,0
2015-06-19T16:00:00Z,94.34,1366,0,0
2015-06-19T16:15:00Z,94.12,1254,0,0
2015-06-19T16:30:00Z,93.91,1533,0,0
2015-06-19T16:45:00Z,93.95,887.6,0,0
2015-06-19T17:00:00Z,93.56,1322,0,0
2015-06-19T17:15:00Z,93.04,1935,0,0
2015-06-19T17:30:00Z,93.24,1616,0,0
2015-06-19T17:45:00Z,92.91,3071,0,0
2015-06-19T18:00:00Z,92.6,2218,0,0
2015-06-19T18:15:00Z,92.42,1833,0,0
2015-06-19T18:30:00Z,92.31,1213,0,0
2015-06-19T18:45:00Z,92.11,1187,0,0
2015-06-19T19:00:00Z,92.15,4396,0,0
2015-06-19T19:15:00Z,91.97,1258,0,0
2015-06-19T19:30:00Z,91.73,840.6,0,0
2015-06-19T19:45:00Z,91.48,1032,0,0
2015-06-19T20:00:00Z,91.38,1305,0,0
2015-06-19T20:15:00Z,91.15,2770,0,0
2015-06-19T20:30:00Z,91.11,3957,0,0
2015-06-19T20:45:00Z,90.89,3249,0,0
2015-06-19T21:00:00Z,90.97,1405,0,0
2015-06-19T21:15:00Z,90.73,844.9,0,0
2015-06-19T21:30:00Z,90.85,4070,0,0
2015-06-19T21:45:00Z,90.78,974,0,0
2015-06-19T22:00:00Z,90.62,1150,0,0
2015-06-19T22:15:00Z,90.72,2084,0,0
2015-06-19T22:30:00Z,90.84,851,0,0
2015-06-19T22:45:00Z,90.48,1406,0,0
2015-06-19T23:00:00Z,90.56,1048,0,0
2015-06-19T23:15:00Z,90.37,812.5,0,0
2015-06-19T23:30:00Z,90.04,724.7,0,0
2015-06-19T23:45:00Z,90.57,615.2,0,0
2015-06-20T00:00:00Z,90.33,981.6,0,0
2015-06-20T00:15:00Z,90.09,2988,0,0
2015-06-20T00:30:00Z,90.06,1095,0,0
2015-06-20T00:45:00Z,90,835.2,0,0
2015-06-20T01:00:00Z,90,757.3,0,0
2015-06-20T01:15:00Z,89.91,1044,0,0
2015-06-20T01:30:00Z,90.02,877.9,0,0
2015-06-20T01:45:00Z,89.97,919.3,0,0
2015-06-20T02:00:00Z,89.82,731.2,0,0
2015-06-20T02:15:00Z,89.89,951.5,0,0
2015-06-20T02:30:00Z,89.63,794.1,0,0
2015-06-20T02:45:00Z,89.57,1013,0,0
2015-06-20T03:00:00Z,89.62,2726,0,0
2015-06-20T03:15:00Z,89.54,611.9,0,0
2015-06-20T03:30:00Z,89.4,914,0,0
2015-06-20T03:45:00Z,89.56,988.1,0,0
2015-06-20T04:00:00Z,89.68,901.6,0,0
2015-06-20T04:15:00Z,89.53,851,0,0
2015-06-20T04:30:00Z,89.34,912.4,0,0
2015-06-20T04:45:00Z,89.37,1063,0,0
2015-06-20T05:00:00Z,89.47,948.3,0,0
2015-06-20T05:15:00Z,89.25,1709,0,0
2015-06-20T05:30:00Z,89.34,990.3,0,0
2015-06-20T05:45:00Z,89.46,812.5,0,0
2015-06-20T06:00:00Z,88.98,1175,0,0
2015-06-20T06:15:00Z,89.14,851,0,0
2015-06-20T06:30:00Z,89.23,968.7,0,0
2015-06-20T06:45:00Z,88.98,917.2,0,0
2015-06-20T07:00:00Z,88.82,1100,0,0
2015-06-20T07:15:00Z,89,1298,0,0
2015-06-20T07:30:00Z,88.96,1139,0,0
2015-06-20T07:45:00Z,88.94,792,0,0
2015-06-20T08:00:00Z,89,1744,0,0
2015-06-20T08:15:00Z,88.89,737.7,0,0
2015-06-20T08:30:00Z,88.89,703,0,0
2015-06-20T08:45:00Z,88.95,707.3,0,0
2015-06-20T09:00:00Z,88.72,710.6,0,0
2015-06-20T09:15:00Z,88.62,675.8,0,0
2015-06-20T09:30:00Z,88.52,743.2,0,0
2015-06-20T09:45:00Z,88.77,588.9,0,0
2015-06-20T10:00:00Z,88.66,509.6,0,0
2015-06-20T10:15:00Z,88.55,666,0,0
2015-06-20T10:30:00Z,88.38,775.7,0,0
2015-06-20T10:45:00Z,88.19,738.8,0,0
2015-06-20T11:00:00Z,88.2,800.6,0,0
2015-06-20T11:15:00Z,88.26,639.2,0,0
2015-06-20T11:30:00Z,88.34,1009,0,0
2015-06-20T11:45:00Z,88.28,571,0,0
2015-06-20T12:00:00Z,87.85,628.2,0,0
2015-06-20T12:15:00Z,87.83,597.7,0,0
2015-06-20T12:30:00Z,87.52,804.9,0,0
2015-06-20T12:45:00Z,87.41,639.2,0,0
2015-06-20T13:00:00Z,87.3,641.4,0,0
2015-06-20T13:15:00Z,87.28,627.1,0,0
2015-06-20T13:30:00Z,87.28,373.7,0,0
2015-06-20T13:45:00Z,87.07,555.6,0,0
2015-06-20T14:00:00Z,86.67,552.4,0,0
2015-06-20T14:15:00Z,86.86,562.2,0,0
2015-06-20T14:30:00Z,86.38,384.7,0,0
2015-06-20T14:45:00Z,86.78,583.5,0,0
2015-06-20T15:00:00Z,86.49,599.9,0,0
2015-06-20T15:15:00Z,86.44,609.7,0,0
2015-06-20T15:30:00Z,86.19,617.3,0,0
2015-06-20T15:45:00Z,85.85,550.2,0,0
2015-06-20T16:00:00Z,85.46,453.5,0,0
2015-06-20T16:15:00Z,85.57,573.6,0,0
2015-06-20T16:30:00Z,85.63,709.5,0,0
2015-06-20T16:45:00Z,84.92,574.7,0,0
2015-06-20T17:00:00Z,85.11,581.3,0,0
2015-06-20T17:15:00Z,84.96,605.3,0,0
2015-06-20T17:30:00Z,84.66,534.8,0,0
2015-06-20T17:45:00Z,84.49,466.7,0,0
2015-06-20T18:00:00Z,84.26,596.6,0,0
2015-06-20T18:15:00Z,84.31,568.8,0,0
2015-06-20T18:30:00Z,84.34,533.7,0,0
2015-06-20T18:45:00Z,84.47,597.7,0,0
2015-06-20T19:00:00Z,84.37,291.6,0,0
2015-06-20T19:15:00Z,84.04,569.9,0,0
2015-06-20T19:30:00Z,84.07,587.8,0,0
2015-06-20T19:45:00Z,84.22,516.2,0,0
2015-06-20T20:00:00Z,84.24,470,0,0
2015-06-20T20:15:00Z,83.87,521.7,0,0
2015-06-20T20:30:00Z,83.9,541.4,0,0
2015-06-20T20:45:00Z,83.72,539.2,0,0
2015-06-20T21:00:00Z,83.76,458,0,0
2015-06-20T21:15:00Z,83.82,532.6,0,0
2015-06-20T21:30:00Z,83.67,534.8,0,0
2015-06-20T21:45:00Z,83.71,625,0,0
2015-06-20T22:00:00Z,83.75,392.4,0,0
2015-06-20T22:15:00Z,83.64,593.3,0,0
2015-06-20T22:30:00Z,83.62,523.9,0,0
2015-06-20T22:45:00Z,83.59,525,0,0
2015-06-20T23:00:00Z,83.67,504.1,0,0
2015-06-20T23:15:00Z,83.64,481,0,0
2015-06-20T23:30:00Z,83.76,511.8,0,0
2015-06-20T23:45:00Z,83.61,433.8,0,0
2015-06-21T00:00:00Z,83.69,545.8,0,0
2015-06-21T00:15:00Z,83.52,464.5,0,0
2015-06-21T00:30:00Z,83.35,483.2,0,0
2015-06-21T00:45:00Z,83.45,2988,0,0
2015-06-21T01:00:00Z,83.59,514,0,0
2015-06-21T01:15:00Z,83.42,477.7,0,0
2015-06-21T01:30:00Z,83.3,664.9,0,0
2015-06-21T01:45:00Z,83.31,278.6,0,0
2015-06-21T02:00:00Z,83.28,483.2,0,0
2015-06-21T02:15:00Z,83.42,396.8,0,0
2015-06-21T02:30:00Z,83.48,415.5,0,0
2015-06-21T02:45:00Z,83.69,493.1,0,0
2015-06-21T03:00:00Z,84,381.4,0,0
2015-06-21T03:15:00Z,83.43,450.2,0,0
2015-06-21T03:30:00Z,83.13,381.4,0,0
2015-06-21T03:45:00Z,83.53,514,0,0
2015-06-21T04:00:00Z,83.35,571,0,0
2015-06-21T04:15:00Z,83.43,436,0,0
2015-06-21T04:30:00Z,83.35,378.1,0,0
2015-06-21T04:45:00Z,83.19,448,0,0
2015-06-21T05:00:00Z,83.36,403.4,0,0
2015-06-21T05:15:00Z,83.21,477.7,0,0
2015-06-21T05:30:00Z,83.4,408.9,0,0
2015-06-21T05:45:00Z,83.16,430.9,0,0
2015-06-21T06:00:00Z,83.24,422.2,0,0
2015-06-21T06:15:00Z,83.08,356.5,0,0
